Tahun Pembuatan,Tanggal ,CO,HC,Usia Kendaraan,Euro,Baku Mutu CO,Baku Mutu HC,CO_ratio,HC_ratio,segmen_tahun,alpha,Koreksi_CO,Koreksi_HC,LULUS/TIDAK,,,,,,,
2012,20/12/2023,5.589,984,11,EURO2,4,1800,1.39725,0.546666667,2010-2016,0.2,0.07945,-0.090666667,FALSE,,,,,,,
2013,04/09/2023,4.44,988,10,EURO2,4,1800,1.11,0.548888889,2010-2016,0.2,0.022,-0.090222222,FALSE,,,,,,,
2012,06/09/2023,4.55,988,11,EURO2,4,1800,1.1375,0.548888889,2010-2016,0.2,0.0275,-0.090222222,FALSE,,,,,,,
2010,10/09/2023,4.41,989,13,EURO2,4,1800,1.1025,0.549444444,2010-2016,0.2,0.0205,-0.090111111,FALSE,,,,,,,
2011,20/06/2023,7.27,991,12,EURO2,4,1800,1.8175,0.550555556,2010-2016,0.2,0.1635,-0.089888889,FALSE,,,,,,,
2012,05/09/2023,4.21,997,11,EURO2,4,1800,1.0525,0.553888889,2010-2016,0.2,0.0105,-0.089222222,FALSE,,,,,,,
2012,07/09/2023,4.5,997,11,EURO2,4,1800,1.125,0.553888889,2010-2016,0.2,0.025,-0.089222222,FALSE,,,,,,,
2010,31/08/2023,7.35,1000,13,EURO2,4,1800,1.8375,0.555555556,2010-2016,0.2,0.1675,-0.088888889,FALSE,,,,,,,
2013,05/09/2023,7.09,1004,10,EURO2,4,1800,1.7725,0.557777778,2010-2016,0.2,0.1545,-0.088444444,FALSE,,,,,,,
2010,07/09/2023,8.01,1004,13,EURO2,4,1800,2.0025,0.557777778,2010-2016,0.2,0.2005,-0.088444444,FALSE,,,,,,,
2012,01/09/2023,5.1,1006,11,EURO2,4,1800,1.275,0.558888889,2010-2016,0.2,0.055,-0.088222222,FALSE,,,,,,,
2010,02/09/2023,4.09,1011,13,EURO2,4,1800,1.0225,0.561666667,2010-2016,0.2,0.0045,-0.087666667,FALSE,,,,,,,
2010,25/11/2024,7.52,1011,14,EURO2,4,1800,1.88,0.561666667,2010-2016,0.2,0.176,-0.087666667,FALSE,,,,,,,
2012,30/08/2023,7.59,1012,11,EURO2,4,1800,1.8975,0.562222222,2010-2016,0.2,0.1795,-0.087555556,FALSE,,,,,,,
2011,23/08/2023,10,1012,12,EURO2,4,1800,2.5,0.562222222,2010-2016,0.2,0.3,-0.087555556,FALSE,,,,,,,
2010,23/12/2024,8.62,1014,14,EURO2,4,1800,2.155,0.563333333,2010-2016,0.2,0.231,-0.087333333,FALSE,,,,,,,
2011,23/09/2023,4.09,1019,12,EURO2,4,1800,1.0225,0.566111111,2010-2016,0.2,0.0045,-0.086777778,FALSE,,,,,,,
2013,04/07/2024,7.21,1021,11,EURO2,4,1800,1.8025,0.567222222,2010-2016,0.2,0.1605,-0.086555556,FALSE,,,,,,,
2013,30/10/2024,8.72,1022,11,EURO2,4,1800,2.18,0.567777778,2010-2016,0.2,0.236,-0.086444444,FALSE,,,,,,,
2012,24/08/2023,7.45,1040,11,EURO2,4,1800,1.8625,0.577777778,2010-2016,0.2,0.1725,-0.084444444,FALSE,,,,,,,
2013,23/08/2023,6.6,1044,10,EURO2,4,1800,1.65,0.58,2010-2016,0.2,0.13,-0.084,FALSE,,,,,,,
2012,02/10/2023,7.87,1045,11,EURO2,4,1800,1.9675,0.580555556,2010-2016,0.2,0.1935,-0.083888889,FALSE,,,,,,,
2013,29/08/2023,12.2,1049,10,EURO2,4,1800,3.05,0.582777778,2010-2016,0.2,0.41,-0.083444444,FALSE,,,,,,,
2012,13/06/2023,9.66,1054,11,EURO2,4,1800,2.415,0.585555556,2010-2016,0.2,0.283,-0.082888889,FALSE,,,,,,,
2010,08/09/2023,4.43,1060,13,EURO2,4,1800,1.1075,0.588888889,2010-2016,0.2,0.0215,-0.082222222,FALSE,,,,,,,
2013,06/06/2024,6.29,1063,11,EURO2,4,1800,1.5725,0.590555556,2010-2016,0.2,0.1145,-0.081888889,FALSE,,,,,,,
2009,14/09/2023,9.18,1313,14,EURO2,5.5,2200,1.669090909,0.596818182,<2010,0.2,0.133818182,-0.080636364,FALSE,,,,,,,
2013,22/02/2023,5.19,1076,10,EURO2,4,1800,1.2975,0.597777778,2010-2016,0.2,0.0595,-0.080444444,FALSE,,,,,,,
2013,25/06/2024,6.53,1077,11,EURO2,4,1800,1.6325,0.598333333,2010-2016,0.2,0.1265,-0.080333333,FALSE,,,,,,,
2012,01/09/2023,7.23,1084,11,EURO2,4,1800,1.8075,0.602222222,2010-2016,0.2,0.1615,-0.079555556,FALSE,,,,,,,
2012,01/09/2023,7.23,1084,11,EURO2,4,1800,1.8075,0.602222222,2010-2016,0.2,0.1615,-0.079555556,FALSE,,,,,,,
2010,02/09/2023,4.58,1086,13,EURO2,4,1800,1.145,0.603333333,2010-2016,0.2,0.029,-0.079333333,FALSE,,,,,,,
2008,29/08/2023,7.03,1345,15,EURO2,5.5,2200,1.278181818,0.611363636,<2010,0.2,0.055636364,-0.077727273,FALSE,,,,,,,
2011,16/02/2023,4.74,1106,12,EURO2,4,1800,1.185,0.614444444,2010-2016,0.2,0.037,-0.077111111,FALSE,,,,,,,
2010,30/01/2024,5.86,1107,14,EURO2,4,1800,1.465,0.615,2010-2016,0.2,0.093,-0.077,FALSE,,,,,,,
2013,17/09/2023,6.4,1110,10,EURO2,4,1800,1.6,0.616666667,2010-2016,0.2,0.12,-0.076666667,FALSE,,,,,,,
2012,13/01/2024,6.34,1111,12,EURO2,4,1800,1.585,0.617222222,2010-2016,0.2,0.117,-0.076555556,FALSE,,,,,,,
2013,27/08/2023,4.4,1112,10,EURO2,4,1800,1.1,0.617777778,2010-2016,0.2,0.02,-0.076444444,FALSE,,,,,,,
2011,15/08/2024,5.55,1120,13,EURO2,4,1800,1.3875,0.622222222,2010-2016,0.2,0.0775,-0.075555556,FALSE,,,,,,,
2011,04/09/2023,8.2,1120,12,EURO2,4,1800,2.05,0.622222222,2010-2016,0.2,0.21,-0.075555556,FALSE,,,,,,,
2013,08/09/2023,4.65,1128,10,EURO2,4,1800,1.1625,0.626666667,2010-2016,0.2,0.0325,-0.074666667,FALSE,,,,,,,
2013,12/09/2023,11.3,1129,10,EURO2,4,1800,2.825,0.627222222,2010-2016,0.2,0.365,-0.074555556,FALSE,,,,,,,
2013,18/09/2023,6.46,1135,10,EURO2,4,1800,1.615,0.630555556,2010-2016,0.2,0.123,-0.073888889,FALSE,,,,,,,
2012,13/08/2024,9.45,1142,12,EURO2,4,1800,2.3625,0.634444444,2010-2016,0.2,0.2725,-0.073111111,FALSE,,,,,,,
2011,05/09/2023,9.99,1142,12,EURO2,4,1800,2.4975,0.634444444,2010-2016,0.2,0.2995,-0.073111111,FALSE,,,,,,,
2011,30/08/2023,6.27,1149,12,EURO2,4,1800,1.5675,0.638333333,2010-2016,0.2,0.1135,-0.072333333,FALSE,,,,,,,
2013,22/11/2023,6.91,1149,10,EURO2,4,1800,1.7275,0.638333333,2010-2016,0.2,0.1455,-0.072333333,FALSE,,,,,,,
2011,12/09/2023,9.15,1153,12,EURO2,4,1800,2.2875,0.640555556,2010-2016,0.2,0.2575,-0.071888889,FALSE,,,,,,,
2012,04/11/2023,5.23,1160,11,EURO2,4,1800,1.3075,0.644444444,2010-2016,0.2,0.0615,-0.071111111,FALSE,,,,,,,
2010,14/11/2023,10,1168,13,EURO2,4,1800,2.5,0.648888889,2010-2016,0.2,0.3,-0.070222222,FALSE,,,,,,,
2010,27/08/2023,4.42,1170,13,EURO2,4,1800,1.105,0.65,2010-2016,0.2,0.021,-0.07,FALSE,,,,,,,
2008,02/10/2024,7.02,1430,16,EURO2,5.5,2200,1.276363636,0.65,<2010,0.2,0.055272727,-0.07,FALSE,,,,,,,
2013,20/02/2025,5.37,1171,12,EURO2,4,1800,1.3425,0.650555556,2010-2016,0.2,0.0685,-0.069888889,FALSE,,,,,,,
2011,22/08/2023,8.91,1172,12,EURO2,4,1800,2.2275,0.651111111,2010-2016,0.2,0.2455,-0.069777778,FALSE,,,,,,,
2013,04/07/2023,4.55,1173,10,EURO2,4,1800,1.1375,0.651666667,2010-2016,0.2,0.0275,-0.069666667,FALSE,,,,,,,
2012,01/11/2023,7.55,1177,11,EURO2,4,1800,1.8875,0.653888889,2010-2016,0.2,0.1775,-0.069222222,FALSE,,,,,,,
2012,04/11/2023,4,1182,11,EURO2,4,1800,1,0.656666667,2010-2016,0.2,0,-0.068666667,FALSE,,,,,,,
2011,29/03/2023,9.01,1184,12,EURO2,4,1800,2.2525,0.657777778,2010-2016,0.2,0.2505,-0.068444444,FALSE,,,,,,,
2013,08/09/2023,4.52,1185,10,EURO2,4,1800,1.13,0.658333333,2010-2016,0.2,0.026,-0.068333333,FALSE,,,,,,,
2013,28/09/2023,4,1196,10,EURO2,4,1800,1,0.664444444,2010-2016,0.2,0,-0.067111111,FALSE,,,,,,,
2013,22/08/2023,4.1,1200,10,EURO2,4,1800,1.025,0.666666667,2010-2016,0.2,0.005,-0.066666667,FALSE,,,,,,,
2012,17/09/2023,11.5,1212,11,EURO2,4,1800,2.875,0.673333333,2010-2016,0.2,0.375,-0.065333333,FALSE,,,,,,,
2013,02/09/2023,7.31,1231,10,EURO2,4,1800,1.8275,0.683888889,2010-2016,0.2,0.1655,-0.063222222,FALSE,,,,,,,
2011,27/09/2023,9.8,1232,12,EURO2,4,1800,2.45,0.684444444,2010-2016,0.2,0.29,-0.063111111,FALSE,,,,,,,
2013,01/08/2024,8.86,1233,11,EURO2,4,1800,2.215,0.685,2010-2016,0.2,0.243,-0.063,FALSE,,,,,,,
2008,20/02/2025,9.55,1511,17,EURO2,5.5,2200,1.736363636,0.686818182,<2010,0.2,0.147272727,-0.062636364,FALSE,,,,,,,
2013,03/09/2023,8.3,1239,10,EURO2,4,1800,2.075,0.688333333,2010-2016,0.2,0.215,-0.062333333,FALSE,,,,,,,
2013,24/08/2023,7.35,1247,10,EURO2,4,1800,1.8375,0.692777778,2010-2016,0.2,0.1675,-0.061444444,FALSE,,,,,,,
2011,31/10/2023,8.85,1249,12,EURO2,4,1800,2.2125,0.693888889,2010-2016,0.2,0.2425,-0.061222222,FALSE,,,,,,,
2013,02/09/2023,4.85,1250,10,EURO2,4,1800,1.2125,0.694444444,2010-2016,0.2,0.0425,-0.061111111,FALSE,,,,,,,
2007,30/08/2023,9.02,1529,16,EURO2,5.5,2200,1.64,0.695,<2010,0.2,0.128,-0.061,FALSE,,,,,,,
2013,07/09/2023,4.39,1254,10,EURO2,4,1800,1.0975,0.696666667,2010-2016,0.2,0.0195,-0.060666667,FALSE,,,,,,,
2013,23/05/2023,11.2,1259,10,EURO2,4,1800,2.8,0.699444444,2010-2016,0.2,0.36,-0.060111111,FALSE,,,,,,,
2013,03/11/2023,4.24,1260,10,EURO2,4,1800,1.06,0.7,2010-2016,0.2,0.012,-0.06,FALSE,,,,,,,
2010,02/11/2023,5.18,1260,13,EURO2,4,1800,1.295,0.7,2010-2016,0.2,0.059,-0.06,FALSE,,,,,,,
2009,24/09/2023,8.47,1542,14,EURO2,5.5,2200,1.54,0.700909091,<2010,0.2,0.108,-0.059818182,FALSE,,,,,,,
2013,09/09/2023,5.91,1264,10,EURO2,4,1800,1.4775,0.702222222,2010-2016,0.2,0.0955,-0.059555556,FALSE,,,,,,,
2010,31/08/2023,4.38,1275,13,EURO2,4,1800,1.095,0.708333333,2010-2016,0.2,0.019,-0.058333333,FALSE,,,,,,,
2012,07/11/2023,4.6,1281,11,EURO2,4,1800,1.15,0.711666667,2010-2016,0.2,0.03,-0.057666667,FALSE,,,,,,,
2013,27/09/2023,7.46,1296,10,EURO2,4,1800,1.865,0.72,2010-2016,0.2,0.173,-0.056,FALSE,,,,,,,
2010,16/09/2023,8.29,1298,13,EURO2,4,1800,2.0725,0.721111111,2010-2016,0.2,0.2145,-0.055777778,FALSE,,,,,,,
2012,12/09/2023,4.56,1299,11,EURO2,4,1800,1.14,0.721666667,2010-2016,0.2,0.028,-0.055666667,FALSE,,,,,,,
2011,22/08/2023,4.1,1300,12,EURO2,4,1800,1.025,0.722222222,2010-2016,0.2,0.005,-0.055555556,FALSE,,,,,,,
2010,04/04/2023,6.01,1308,13,EURO2,4,1800,1.5025,0.726666667,2010-2016,0.2,0.1005,-0.054666667,FALSE,,,,,,,
2013,26/12/2023,6.116,1309,10,EURO2,4,1800,1.529,0.727222222,2010-2016,0.2,0.1058,-0.054555556,FALSE,,,,,,,
2010,29/07/2024,5.74,1327,14,EURO2,4,1800,1.435,0.737222222,2010-2016,0.2,0.087,-0.052555556,FALSE,,,,,,,
2012,29/11/2023,8.23,1332,11,EURO2,4,1800,2.0575,0.74,2010-2016,0.2,0.2115,-0.052,FALSE,,,,,,,
2013,20/07/2023,6.8,1335,10,EURO2,4,1800,1.7,0.741666667,2010-2016,0.2,0.14,-0.051666667,FALSE,,,,,,,
2012,19/09/2023,6.33,1345,11,EURO2,4,1800,1.5825,0.747222222,2010-2016,0.2,0.1165,-0.050555556,FALSE,,,,,,,
2010,16/10/2023,9.44,1349,13,EURO2,4,1800,2.36,0.749444444,2010-2016,0.2,0.272,-0.050111111,FALSE,,,,,,,
2013,08/09/2023,5.24,1363,10,EURO2,4,1800,1.31,0.757222222,2010-2016,0.2,0.062,-0.048555556,FALSE,,,,,,,
2012,08/09/2023,4.79,1371,11,EURO2,4,1800,1.1975,0.761666667,2010-2016,0.2,0.0395,-0.047666667,FALSE,,,,,,,
2013,07/09/2023,5.06,1381,10,EURO2,4,1800,1.265,0.767222222,2010-2016,0.2,0.053,-0.046555556,FALSE,,,,,,,
2012,03/09/2023,7.7,1386,11,EURO2,4,1800,1.925,0.77,2010-2016,0.2,0.185,-0.046,FALSE,,,,,,,
2012,15/09/2023,7.26,1396,11,EURO2,4,1800,1.815,0.775555556,2010-2016,0.2,0.163,-0.044888889,FALSE,,,,,,,
2010,09/11/2023,6.73,1400,13,EURO2,4,1800,1.6825,0.777777778,2010-2016,0.2,0.1365,-0.044444444,FALSE,,,,,,,
2010,06/09/2023,5.39,1401,13,EURO2,4,1800,1.3475,0.778333333,2010-2016,0.2,0.0695,-0.044333333,FALSE,,,,,,,
2013,07/09/2023,9.3,1417,10,EURO2,4,1800,2.325,0.787222222,2010-2016,0.2,0.265,-0.042555556,FALSE,,,,,,,
2011,12/09/2023,4.082,1423,12,EURO2,4,1800,1.0205,0.790555556,2010-2016,0.2,0.0041,-0.041888889,FALSE,,,,,,,
2012,14/09/2023,7.24,1424,11,EURO2,4,1800,1.81,0.791111111,2010-2016,0.2,0.162,-0.041777778,FALSE,,,,,,,
2012,04/09/2023,4.04,1425,11,EURO2,4,1800,1.01,0.791666667,2010-2016,0.2,0.002,-0.041666667,FALSE,,,,,,,
2012,02/09/2023,4.37,1426,11,EURO2,4,1800,1.0925,0.792222222,2010-2016,0.2,0.0185,-0.041555556,FALSE,,,,,,,
2013,17/07/2024,7.21,1427,11,EURO2,4,1800,1.8025,0.792777778,2010-2016,0.2,0.1605,-0.041444444,FALSE,,,,,,,
2012,11/09/2023,4.33,1428,11,EURO2,4,1800,1.0825,0.793333333,2010-2016,0.2,0.0165,-0.041333333,FALSE,,,,,,,
2010,22/09/2023,4.11,1431,13,EURO2,4,1800,1.0275,0.795,2010-2016,0.2,0.0055,-0.041,FALSE,,,,,,,
2010,17/11/2023,5.075,1433,13,EURO2,4,1800,1.26875,0.796111111,2010-2016,0.2,0.05375,-0.040777778,FALSE,,,,,,,
2011,06/10/2023,9.99,1433,12,EURO2,4,1800,2.4975,0.796111111,2010-2016,0.2,0.2995,-0.040777778,FALSE,,,,,,,
2012,09/09/2023,5.13,1441,11,EURO2,4,1800,1.2825,0.800555556,2010-2016,0.2,0.0565,-0.039888889,FALSE,,,,,,,
2012,12/09/2023,5.64,1445,11,EURO2,4,1800,1.41,0.802777778,2010-2016,0.2,0.082,-0.039444444,FALSE,,,,,,,
2012,30/08/2023,4.64,1453,11,EURO2,4,1800,1.16,0.807222222,2010-2016,0.2,0.032,-0.038555556,FALSE,,,,,,,
2013,28/02/2023,6.76,1453,10,EURO2,4,1800,1.69,0.807222222,2010-2016,0.2,0.138,-0.038555556,FALSE,,,,,,,
2013,22/02/2023,5.01,1459,10,EURO2,4,1800,1.2525,0.810555556,2010-2016,0.2,0.0505,-0.037888889,FALSE,,,,,,,
2013,09/07/2024,5.98,1459,11,EURO2,4,1800,1.495,0.810555556,2010-2016,0.2,0.099,-0.037888889,FALSE,,,,,,,
2013,17/09/2023,12.2,1459,10,EURO2,4,1800,3.05,0.810555556,2010-2016,0.2,0.41,-0.037888889,FALSE,,,,,,,
2008,26/09/2023,10,1793,15,EURO2,5.5,2200,1.818181818,0.815,<2010,0.2,0.163636364,-0.037,FALSE,,,,,,,
2011,07/10/2023,9.47,1468,12,EURO2,4,1800,2.3675,0.815555556,2010-2016,0.2,0.2735,-0.036888889,FALSE,,,,,,,
2013,27/06/2023,5.86,1470,10,EURO2,4,1800,1.465,0.816666667,2010-2016,0.2,0.093,-0.036666667,FALSE,,,,,,,
2012,03/11/2023,8.89,1475,11,EURO2,4,1800,2.2225,0.819444444,2010-2016,0.2,0.2445,-0.036111111,FALSE,,,,,,,
2008,20/09/2024,9.35,1824,16,EURO2,5.5,2200,1.7,0.829090909,<2010,0.2,0.14,-0.034181818,FALSE,,,,,,,
2013,30/08/2023,4,1498,10,EURO2,4,1800,1,0.832222222,2010-2016,0.2,0,-0.033555556,FALSE,,,,,,,
2012,02/06/2023,10,1500,11,EURO2,4,1800,2.5,0.833333333,2010-2016,0.2,0.3,-0.033333333,FALSE,,,,,,,
2012,02/06/2023,20,1500,11,EURO2,4,1800,5,0.833333333,2010-2016,0.2,0.8,-0.033333333,FALSE,,,,,,,
2007,10/08/2023,7.26,1839,16,EURO2,5.5,2200,1.32,0.835909091,<2010,0.2,0.064,-0.032818182,FALSE,,,,,,,
2013,12/09/2024,9.58,1511,11,EURO2,4,1800,2.395,0.839444444,2010-2016,0.2,0.279,-0.032111111,FALSE,,,,,,,
2011,28/11/2023,9.54,1512,12,EURO2,4,1800,2.385,0.84,2010-2016,0.2,0.277,-0.032,FALSE,,,,,,,
2012,01/09/2023,4.25,1516,11,EURO2,4,1800,1.0625,0.842222222,2010-2016,0.2,0.0125,-0.031555556,FALSE,,,,,,,
2012,09/09/2023,6.84,1531,11,EURO2,4,1800,1.71,0.850555556,2010-2016,0.2,0.142,-0.029888889,FALSE,,,,,,,
2011,25/09/2023,7.36,1531,12,EURO2,4,1800,1.84,0.850555556,2010-2016,0.2,0.168,-0.029888889,FALSE,,,,,,,
2008,31/08/2023,8.56,1878,15,EURO2,5.5,2200,1.556363636,0.853636364,<2010,0.2,0.111272727,-0.029272727,FALSE,,,,,,,
2011,16/11/2023,9.13,1538,12,EURO2,4,1800,2.2825,0.854444444,2010-2016,0.2,0.2565,-0.029111111,FALSE,,,,,,,
2009,10/09/2024,9.99,1886,15,EURO2,5.5,2200,1.816363636,0.857272727,<2010,0.2,0.163272727,-0.028545455,FALSE,,,,,,,
2011,06/09/2023,4.46,1548,12,EURO2,4,1800,1.115,0.86,2010-2016,0.2,0.023,-0.028,FALSE,,,,,,,
2010,15/11/2023,10,1550,13,EURO2,4,1800,2.5,0.861111111,2010-2016,0.2,0.3,-0.027777778,FALSE,,,,,,,
2012,02/09/2023,6.79,1552,11,EURO2,4,1800,1.6975,0.862222222,2010-2016,0.2,0.1395,-0.027555556,FALSE,,,,,,,
2008,31/08/2023,8.28,1897,15,EURO2,5.5,2200,1.505454545,0.862272727,<2010,0.2,0.101090909,-0.027545455,FALSE,,,,,,,
2013,07/09/2023,5.5,1562,10,EURO2,4,1800,1.375,0.867777778,2010-2016,0.2,0.075,-0.026444444,FALSE,,,,,,,
2013,03/07/2024,4.18,1579,11,EURO2,4,1800,1.045,0.877222222,2010-2016,0.2,0.009,-0.024555556,FALSE,,,,,,,
2013,20/11/2024,5.25,1580,11,EURO2,4,1800,1.3125,0.877777778,2010-2016,0.2,0.0625,-0.024444444,FALSE,,,,,,,
2013,17/09/2023,4.01,1591,10,EURO2,4,1800,1.0025,0.883888889,2010-2016,0.2,0.0005,-0.023222222,FALSE,,,,,,,
2012,20/09/2023,9.84,1622,11,EURO2,4,1800,2.46,0.901111111,2010-2016,0.2,0.292,-0.019777778,FALSE,,,,,,,
2007,21/09/2023,8.35,2010,16,EURO2,5.5,2200,1.518181818,0.913636364,<2010,0.2,0.103636364,-0.017272727,FALSE,,,,,,,
2013,30/08/2023,7.93,1645,10,EURO2,4,1800,1.9825,0.913888889,2010-2016,0.2,0.1965,-0.017222222,FALSE,,,,,,,
2011,22/06/2023,9.91,1662,12,EURO2,4,1800,2.4775,0.923333333,2010-2016,0.2,0.2955,-0.015333333,FALSE,,,,,,,
2008,01/11/2023,5.78,2043,15,EURO2,5.5,2200,1.050909091,0.928636364,<2010,0.2,0.010181818,-0.014272727,FALSE,,,,,,,
2010,02/09/2023,5.9,1673,13,EURO2,4,1800,1.475,0.929444444,2010-2016,0.2,0.095,-0.014111111,FALSE,,,,,,,
2013,06/09/2023,5.12,1677,10,EURO2,4,1800,1.28,0.931666667,2010-2016,0.2,0.056,-0.013666667,FALSE,,,,,,,
2010,05/09/2023,4.39,1681,13,EURO2,4,1800,1.0975,0.933888889,2010-2016,0.2,0.0195,-0.013222222,FALSE,,,,,,,
2013,27/08/2024,6.37,1699,11,EURO2,4,1800,1.5925,0.943888889,2010-2016,0.2,0.1185,-0.011222222,FALSE,,,,,,,
2013,02/09/2023,5.2,1704,10,EURO2,4,1800,1.3,0.946666667,2010-2016,0.2,0.06,-0.010666667,FALSE,,,,,,,
2013,14/10/2023,7.39,1715,10,EURO2,4,1800,1.8475,0.952777778,2010-2016,0.2,0.1695,-0.009444444,FALSE,,,,,,,
2011,21/08/2023,5.94,1723,12,EURO2,4,1800,1.485,0.957222222,2010-2016,0.2,0.097,-0.008555556,FALSE,,,,,,,
2012,21/08/2023,4.77,1743,11,EURO2,4,1800,1.1925,0.968333333,2010-2016,0.2,0.0385,-0.006333333,FALSE,,,,,,,
2013,29/08/2023,6.2,1754,10,EURO2,4,1800,1.55,0.974444444,2010-2016,0.2,0.11,-0.005111111,FALSE,,,,,,,
2011,25/01/2024,4.62,1756,13,EURO2,4,1800,1.155,0.975555556,2010-2016,0.2,0.031,-0.004888889,FALSE,,,,,,,
2013,21/03/2023,9.47,1758,10,EURO2,4,1800,2.3675,0.976666667,2010-2016,0.2,0.2735,-0.004666667,FALSE,,,,,,,
2013,11/06/2024,5.98,1781,11,EURO2,4,1800,1.495,0.989444444,2010-2016,0.2,0.099,-0.002111111,FALSE,,,,,,,
2012,01/11/2023,4,1789,11,EURO2,4,1800,1,0.993888889,2010-2016,0.2,0,-0.001222222,FALSE,,,,,,,
2010,13/09/2023,4.74,1795,13,EURO2,4,1800,1.185,0.997222222,2010-2016,0.2,0.037,-0.000555556,FALSE,,,,,,,
2013,07/09/2023,4.48,1798,10,EURO2,4,1800,1.12,0.998888889,2010-2016,0.2,0.024,-0.000222222,FALSE,,,,,,,
2011,06/09/2023,4.4,1799,12,EURO2,4,1800,1.1,0.999444444,2010-2016,0.2,0.02,-0.000111111,FALSE,,,,,,,
2009,14/10/2023,0.47,2200,14,EURO2,5.5,2200,0.085454545,1,<2010,0.2,-0.182909091,0,FALSE,,,,,,,
2013,20/09/2023,0.26,1803,10,EURO2,4,1800,0.065,1.001666667,2010-2016,0.2,-0.187,0.000333333,FALSE,,,,,,,
2007,23/05/2023,5.55,2432,16,EURO2,5.5,2200,1.009090909,1.105454545,<2010,0.2,0.001818182,0.021090909,FALSE,,,,,,,
2007,31/08/2023,4.44,2210,16,EURO2,5.5,2200,0.807272727,1.004545455,<2010,0.2,-0.038545455,0.000909091,FALSE,,,,,,,
2012,05/06/2023,2.62,1810,11,EURO2,4,1800,0.655,1.005555556,2010-2016,0.2,-0.069,0.001111111,FALSE,,,,,,,
2013,18/09/2023,0,1811,10,EURO2,4,1800,0,1.006111111,2010-2016,0.2,-0.2,0.001222222,FALSE,,,,,,,
2013,31/08/2023,2.12,1819,10,EURO2,4,1800,0.53,1.010555556,2010-2016,0.2,-0.094,0.002111111,FALSE,,,,,,,
2013,31/08/2023,2.6,1820,10,EURO2,4,1800,0.65,1.011111111,2010-2016,0.2,-0.07,0.002222222,FALSE,,,,,,,
2012,28/09/2023,1.65,1821,11,EURO2,4,1800,0.4125,1.011666667,2010-2016,0.2,-0.1175,0.002333333,FALSE,,,,,,,
2012,05/09/2023,4.04,1920,11,EURO2,4,1800,1.01,1.066666667,2010-2016,0.2,0.002,0.013333333,FALSE,,,,,,,
2009,14/09/2023,5.56,2301,14,EURO2,5.5,2200,1.010909091,1.045909091,<2010,0.2,0.002181818,0.009181818,FALSE,,,,,,,
2012,10/05/2023,0.62,1831,11,EURO2,4,1800,0.155,1.017222222,2010-2016,0.2,-0.169,0.003444444,FALSE,,,,,,,
2012,06/09/2023,3.28,1837,11,EURO2,4,1800,0.82,1.020555556,2010-2016,0.2,-0.036,0.004111111,FALSE,,,,,,,
2013,04/09/2023,1.9,1845,10,EURO2,4,1800,0.475,1.025,2010-2016,0.2,-0.105,0.005,FALSE,,,,,,,
2009,10/09/2023,5.59,2207,14,EURO2,5.5,2200,1.016363636,1.003181818,<2010,0.2,0.003272727,0.000636364,FALSE,,,,,,,
2011,06/09/2023,3.84,1848,12,EURO2,4,1800,0.96,1.026666667,2010-2016,0.2,-0.008,0.005333333,FALSE,,,,,,,
2012,30/08/2023,2.2,1850,11,EURO2,4,1800,0.55,1.027777778,2010-2016,0.2,-0.09,0.005555556,FALSE,,,,,,,
2012,05/09/2023,0.24,1854,11,EURO2,4,1800,0.06,1.03,2010-2016,0.2,-0.188,0.006,FALSE,,,,,,,
2010,17/09/2023,4.07,7385,13,EURO2,4,1800,1.0175,4.102777778,2010-2016,0.2,0.0035,0.620555556,FALSE,,,,,,,
2011,05/09/2023,0.13,1859,12,EURO2,4,1800,0.0325,1.032777778,2010-2016,0.2,-0.1935,0.006555556,FALSE,,,,,,,
2010,25/08/2023,4.08,8713,13,EURO2,4,1800,1.02,4.840555556,2010-2016,0.2,0.004,0.768111111,FALSE,,,,,,,
2013,09/09/2023,1.2,1865,10,EURO2,4,1800,0.3,1.036111111,2010-2016,0.2,-0.14,0.007222222,FALSE,,,,,,,
2010,04/09/2023,1.9,1865,13,EURO2,4,1800,0.475,1.036111111,2010-2016,0.2,-0.105,0.007222222,FALSE,,,,,,,
2013,27/08/2024,3.76,1867,11,EURO2,4,1800,0.94,1.037222222,2010-2016,0.2,-0.012,0.007444444,FALSE,,,,,,,
2013,29/08/2023,4.12,1981,10,EURO2,4,1800,1.03,1.100555556,2010-2016,0.2,0.006,0.020111111,FALSE,,,,,,,
2009,06/09/2023,0.64,2291,14,EURO2,5.5,2200,0.116363636,1.041363636,<2010,0.2,-0.176727273,0.008272727,FALSE,,,,,,,
2010,04/09/2023,1.86,1876,13,EURO2,4,1800,0.465,1.042222222,2010-2016,0.2,-0.107,0.008444444,FALSE,,,,,,,
2013,30/08/2023,0.73,1881,10,EURO2,4,1800,0.1825,1.045,2010-2016,0.2,-0.1635,0.009,FALSE,,,,,,,
2009,22/11/2023,5.72,2949,14,EURO2,5.5,2200,1.04,1.340454545,<2010,0.2,0.008,0.068090909,FALSE,,,,,,,
2011,26/09/2023,4.18,1999,12,EURO2,4,1800,1.045,1.110555556,2010-2016,0.2,0.009,0.022111111,FALSE,,,,,,,
2009,31/08/2023,5.75,2842,14,EURO2,5.5,2200,1.045454545,1.291818182,<2010,0.2,0.009090909,0.058363636,FALSE,,,,,,,
